application_id,crb_checked,crb_reason,tier3_cost,tier3_result,final_score,decision,recommended_amount
APP_004207,False,Sufficient data from Tier 1 and Tier 2,0,,64.4,APPROVE_REDUCED,7000.0
APP_004208,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_004209,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_004210,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 551, 'signal': 'Good credit history', 'score_boost': 10, 'cost': 50}",86.0,APPROVE,10000.0
APP_004211,False,Sufficient data from Tier 1 and Tier 2,0,,71.2,APPROVE,1000.0
APP_004212,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",74.0,APPROVE,3000.0
APP_004213,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 558, 'signal': 'Good credit history', 'score_boost': 10, 'cost': 50}",86.0,APPROVE,5000.0
APP_004214,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,1000.0
APP_004215,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_004216,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",75.2,APPROVE,3000.0
APP_004217,False,Sufficient data from Tier 1 and Tier 2,0,,68.4,APPROVE_REDUCED,700.0
APP_004218,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",26.8,REJECT,0.0
APP_004219,False,Sufficient data from Tier 1 and Tier 2,0,,69.2,APPROVE_REDUCED,700.0
APP_004220,False,Sufficient data from Tier 1 and Tier 2,0,,65.6,APPROVE_REDUCED,3500.0
APP_004221,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",24.0,REJECT,0.0
APP_004222,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",74.0,APPROVE,10000.0
APP_004223,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,3000.0
APP_004224,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 513, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",73.6,APPROVE,10000.0
APP_004225,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",71.2,APPROVE,15000.0
APP_004226,True,Borderline scores need CRB tie-breaker,50,"{'has_record': True, 'score': 587, 'signal': 'Good credit history', 'score_boost': 10, 'cost': 50}",68.4,APPROVE_REDUCED,7000.0
APP_004227,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_004228,False,Sufficient data from Tier 1 and Tier 2,0,,64.0,APPROVE_REDUCED,1400.0
APP_004229,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,20000.0
APP_004230,False,Sufficient data from Tier 1 and Tier 2,0,,70.0,APPROVE,2000.0
APP_004231,False,Sufficient data from Tier 1 and Tier 2,0,,69.6,APPROVE_REDUCED,1400.0
APP_004232,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_004233,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,1000.0
APP_004234,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",61.2,APPROVE_REDUCED,14000.0
APP_004235,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 557, 'signal': 'Good credit history', 'score_boost': 10, 'cost': 50}",82.4,APPROVE,15000.0
APP_004236,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 356, 'signal': 'Poor credit history', 'score_boost': -20, 'cost': 50}",54.0,REJECT,0.0
APP_004237,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_004238,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",75.2,APPROVE,15000.0
APP_004239,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",54.400000000000006,REJECT,0.0
APP_004240,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",75.2,APPROVE,15000.0
APP_004241,False,Tier 1 score too low (fraud likely),0,,25.6,REJECT,0.0
APP_004242,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,3000.0
APP_004243,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",72.4,APPROVE,5000.0
APP_004244,False,Sufficient data from Tier 1 and Tier 2,0,,67.2,APPROVE_REDUCED,2100.0
APP_004245,False,Sufficient data from Tier 1 and Tier 2,0,,70.0,APPROVE,5000.0
APP_004246,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_004247,False,Sufficient data from Tier 1 and Tier 2,0,,65.2,APPROVE_REDUCED,7000.0
APP_004248,False,Sufficient data from Tier 1 and Tier 2,0,,70.4,APPROVE,10000.0
APP_004249,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,15000.0
APP_004250,False,Sufficient data from Tier 1 and Tier 2,0,,65.2,APPROVE_REDUCED,7000.0
APP_004251,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",24.0,REJECT,0.0
APP_004252,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_004253,False,Sufficient data from Tier 1 and Tier 2,0,,68.4,APPROVE_REDUCED,2100.0
APP_004254,True,Borderline scores need CRB tie-breaker,50,"{'has_record': True, 'score': 388, 'signal': 'Poor credit history', 'score_boost': -20, 'cost': 50}",42.0,REJECT,0.0
APP_004255,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",24.0,REJECT,0.0
APP_004256,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",24.0,REJECT,0.0
APP_004257,False,Sufficient data from Tier 1 and Tier 2,0,,71.2,APPROVE,2000.0
APP_004258,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_004259,False,Sufficient data from Tier 1 and Tier 2,0,,69.2,APPROVE_REDUCED,3500.0
APP_004260,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",72.4,APPROVE,15000.0
APP_004261,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",24.0,REJECT,0.0
APP_004262,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 447, 'signal': 'Poor credit history', 'score_boost': -20, 'cost': 50}",56.0,APPROVE_REDUCED,1400.0
APP_004263,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_004264,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 546, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",54.400000000000006,REJECT,0.0
APP_004265,False,Sufficient data from Tier 1 and Tier 2,0,,69.2,APPROVE_REDUCED,2100.0
APP_004266,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_004267,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 460, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",74.4,APPROVE,15000.0
APP_004268,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",69.2,APPROVE_REDUCED,10500.0
APP_004269,False,Sufficient data from Tier 1 and Tier 2,0,,70.80000000000001,APPROVE,2000.0
APP_004270,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_004271,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 667, 'signal': 'Excellent credit history', 'score_boost': 20, 'cost': 50}",96.0,APPROVE,15000.0
APP_004272,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,1000.0
APP_004273,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 469, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",63.2,APPROVE_REDUCED,10500.0
APP_004274,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 466, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",74.0,APPROVE,20000.0
APP_004275,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",70.4,APPROVE,15000.0
APP_004276,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 487, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",76.0,APPROVE,1000.0
APP_004277,False,Sufficient data from Tier 1 and Tier 2,0,,69.6,APPROVE_REDUCED,7000.0
APP_004278,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 472, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",74.4,APPROVE,2000.0
APP_004279,True,Borderline scores need CRB tie-breaker,50,"{'has_record': True, 'score': 527, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",47.2,REJECT,0.0
APP_004280,False,Sufficient data from Tier 1 and Tier 2,0,,68.4,APPROVE_REDUCED,3500.0
APP_004281,False,Sufficient data from Tier 1 and Tier 2,0,,66.4,APPROVE_REDUCED,1400.0
APP_004282,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,2000.0
APP_004283,True,Borderline scores need CRB tie-breaker,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",61.2,APPROVE_REDUCED,7000.0
APP_004284,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 368, 'signal': 'Poor credit history', 'score_boost': -20, 'cost': 50}",42.400000000000006,REJECT,0.0
APP_004285,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",63.6,APPROVE_REDUCED,7000.0
APP_004286,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 577, 'signal': 'Good credit history', 'score_boost': 10, 'cost': 50}",83.2,APPROVE,1000.0
APP_004287,False,Sufficient data from Tier 1 and Tier 2,0,,62.400000000000006,APPROVE_REDUCED,1400.0
APP_004288,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,5000.0
APP_004289,False,Sufficient data from Tier 1 and Tier 2,0,,69.6,APPROVE_REDUCED,1400.0
APP_004290,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",55.2,APPROVE_REDUCED,1400.0
APP_004291,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",55.2,APPROVE_REDUCED,7000.0
APP_004292,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 590, 'signal': 'Good credit history', 'score_boost': 10, 'cost': 50}",74.0,APPROVE,1000.0
APP_004293,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 526, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",76.0,APPROVE,15000.0
APP_004294,False,Sufficient data from Tier 1 and Tier 2,0,,67.2,APPROVE_REDUCED,2100.0
APP_004295,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 435, 'signal': 'Poor credit history', 'score_boost': -20, 'cost': 50}",55.599999999999994,APPROVE_REDUCED,10500.0
APP_004296,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 598, 'signal': 'Good credit history', 'score_boost': 10, 'cost': 50}",86.0,APPROVE,2000.0
APP_004297,False,Sufficient data from Tier 1 and Tier 2,0,,62.400000000000006,APPROVE_REDUCED,2100.0
APP_004298,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",71.6,APPROVE,15000.0
APP_004299,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,2000.0
APP_004300,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",66.0,APPROVE_REDUCED,10500.0
APP_004301,False,Sufficient data from Tier 1 and Tier 2,0,,70.4,APPROVE,3000.0
APP_004302,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",64.8,APPROVE_REDUCED,10500.0
APP_004303,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",68.0,APPROVE_REDUCED,14000.0
APP_004304,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",66.0,APPROVE_REDUCED,14000.0
APP_004305,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",68.4,APPROVE_REDUCED,10500.0
APP_004306,False,Sufficient data from Tier 1 and Tier 2,0,,63.2,APPROVE_REDUCED,2100.0
APP_004307,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_004308,False,Sufficient data from Tier 1 and Tier 2,0,,69.6,APPROVE_REDUCED,700.0
APP_004309,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 300, 'signal': 'Poor credit history', 'score_boost': -20, 'cost': 50}",53.2,REJECT,0.0
APP_004310,False,Sufficient data from Tier 1 and Tier 2,0,,69.6,APPROVE_REDUCED,1400.0
APP_004311,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 520, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",58.0,APPROVE_REDUCED,3500.0
APP_004312,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_004313,False,Sufficient data from Tier 1 and Tier 2,0,,68.0,APPROVE_REDUCED,3500.0
APP_004314,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,3000.0
APP_004315,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 507, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",59.2,APPROVE_REDUCED,14000.0
APP_004316,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",24.0,REJECT,0.0
APP_004317,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 447, 'signal': 'Poor credit history', 'score_boost': -20, 'cost': 50}",37.6,REJECT,0.0
APP_004318,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",63.6,APPROVE_REDUCED,7000.0
APP_004319,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",62.400000000000006,APPROVE_REDUCED,2100.0
APP_004320,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 545, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",76.0,APPROVE,5000.0
APP_004321,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,20000.0
APP_004322,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_004323,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",70.4,APPROVE,15000.0
APP_004324,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",74.4,APPROVE,3000.0
APP_004325,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",73.2,APPROVE,15000.0
APP_004326,False,Sufficient data from Tier 1 and Tier 2,0,,68.4,APPROVE_REDUCED,2100.0
APP_004327,False,Sufficient data from Tier 1 and Tier 2,0,,68.4,APPROVE_REDUCED,7000.0
APP_004328,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",73.2,APPROVE,1000.0
APP_004329,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 552, 'signal': 'Good credit history', 'score_boost': 10, 'cost': 50}",86.0,APPROVE,5000.0
APP_004330,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,2000.0
APP_004331,False,Sufficient data from Tier 1 and Tier 2,0,,69.6,APPROVE_REDUCED,700.0
APP_004332,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",58.4,APPROVE_REDUCED,14000.0
APP_004333,False,Sufficient data from Tier 1 and Tier 2,0,,62.400000000000006,APPROVE_REDUCED,700.0
APP_004334,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",68.4,APPROVE_REDUCED,10500.0
APP_004335,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_004336,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 490, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",76.0,APPROVE,1000.0
APP_004337,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,10000.0
APP_004338,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,1000.0
APP_004339,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 608, 'signal': 'Good credit history', 'score_boost': 10, 'cost': 50}",86.0,APPROVE,5000.0
APP_004340,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",65.2,APPROVE_REDUCED,14000.0
APP_004341,False,Sufficient data from Tier 1 and Tier 2,0,,67.6,APPROVE_REDUCED,3500.0
APP_004342,False,Sufficient data from Tier 1 and Tier 2,0,,63.2,APPROVE_REDUCED,7000.0
APP_004343,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",73.6,APPROVE,10000.0
